"","District","room_id","host_id","room_type","reviews","overall_satisfaction","price","minstay","latitude","longitude","rate"
"949","Downtown/Charlestown",3351728,10502779,"Entire home/apt",8,5,849,3,42.355883,-71.071344,24.4590948884244
"950","Downtown/Charlestown",13140867,1386951,"Entire home/apt",14,5,200,2,42.366179,-71.054331,24.4590948884244
"951","Downtown/Charlestown",7469612,4369457,"Entire home/apt",11,5,127,2,42.364112,-71.069844,24.4590948884244
"952","Downtown/Charlestown",67774,26988,"Entire home/apt",10,4.5,110,6,42.358669,-71.063315,24.4590948884244
"953","Downtown/Charlestown",5481243,28425476,"Private room",12,4.6,126,1,42.376495,-71.051725,24.4590948884244
"954","Downtown/Charlestown",11866651,40946436,"Entire home/apt",34,5,348,1,42.350761,-71.065851,24.4590948884244
"955","Downtown/Charlestown",15841355,14232249,"Private room",3,5,115,1,42.362451,-71.062593,24.4590948884244
"956","Downtown/Charlestown",14950476,92691757,"Entire home/apt",3,4,286,1,42.372301,-71.060649,24.4590948884244
"957","Downtown/Charlestown",5511911,25079218,"Entire home/apt",1,5,240,2,42.365091,-71.055525,24.4590948884244
"958","Downtown/Charlestown",8283955,4657259,"Entire home/apt",6,4.5,201,1,42.359084,-71.067742,24.4590948884244
"959","Downtown/Charlestown",1691765,7000428,"Private room",20,4.5,130,3,42.359856,-71.063033,24.4590948884244
"960","Downtown/Charlestown",4075898,20857768,"Entire home/apt",38,4.6,259,4,42.354481,-71.061308,24.4590948884244
"961","Downtown/Charlestown",14959214,1264359,"Entire home/apt",5,5,210,2,42.363146,-71.063494,24.4590948884244
"962","Downtown/Charlestown",14624254,280539,"Entire home/apt",4,5,250,2,42.363517,-71.054639,24.4590948884244
"963","Downtown/Charlestown",14632658,20733420,"Private room",6,5,155,1,42.383449,-71.065111,24.4590948884244
"964","Downtown/Charlestown",13306811,31455667,"Entire home/apt",24,5,129,2,42.360139,-71.064072,24.4590948884244
"965","Downtown/Charlestown",2947662,9402135,"Entire home/apt",76,5,268,2,42.3596167,-71.0658262,24.4590948884244
"966","Downtown/Charlestown",4718577,8924578,"Private room",9,4.5,120,1,42.357662,-71.070693,24.4590948884244
"967","Downtown/Charlestown",14968361,21184200,"Entire home/apt",5,5,250,1,42.35973,-71.06966,24.4590948884244
"968","Downtown/Charlestown",2043529,10478250,"Entire home/apt",13,4,192,1,42.3656226666667,-71.0515433333333,24.4590948884244
"969","Downtown/Charlestown",1542778,8222844,"Entire home/apt",26,5,275,2,42.360388,-71.068286,24.4590948884244
"970","Downtown/Charlestown",708802,3648427,"Entire home/apt",208,5,150,2,42.37755,-71.062805,24.4590948884244
"971","Downtown/Charlestown",9033996,14890516,"Entire home/apt",27,5,173,1,42.358545,-71.055404,24.4590948884244
"972","Downtown/Charlestown",1754594,9228167,"Entire home/apt",28,5,175,3,42.360715,-71.069497,24.4590948884244
"973","Downtown/Charlestown",2376518,10250257,"Entire home/apt",1,5,235,3,42.362585,-71.055655,24.4590948884244
"974","Downtown/Charlestown",4924910,24997738,"Entire home/apt",91,4.5,146,1,42.365763,-71.057356,24.4590948884244
"975","Downtown/Charlestown",9047230,14890516,"Entire home/apt",21,5,168,1,42.359386,-71.053171,24.4590948884244
"976","Downtown/Charlestown",6848424,7028796,"Entire home/apt",17,5,230,3,42.356449,-71.060547,24.4590948884244
"977","Downtown/Charlestown",8902304,12243051,"Entire home/apt",18,5,259,3,42.347031,-71.062259,24.4590948884244
"978","Downtown/Charlestown",14679817,25757249,"Private room",16,4.5,139,1,42.350785,-71.056018,24.4590948884244
"979","Downtown/Charlestown",14995900,22591136,"Entire home/apt",10,4.5,266,2,42.35541,-71.061363,24.4590948884244
"980","Downtown/Charlestown",3664031,2006852,"Entire home/apt",42,4.5,180,2,42.363814,-71.051596,24.4590948884244
"981","Downtown/Charlestown",4935269,2229363,"Private room",5,5,270,2,42.358568,-71.053297,24.4590948884244
"982","Downtown/Charlestown",1223050,3432624,"Private room",38,5,100,2,42.374457,-71.0592946666667,24.4590948884244
"983","Downtown/Charlestown",1935042,10013311,"Private room",91,4.5,93,2,42.357056,-71.066182,24.4590948884244
"984","Downtown/Charlestown",6878090,4908272,"Entire home/apt",5,4.1,230,1,42.3593722,-71.0656932,24.4590948884244
"985","Downtown/Charlestown",2423613,7000428,"Private room",13,3.5,98,3,42.36091,-71.065104,24.4590948884244
"986","Downtown/Charlestown",13730500,27293241,"Entire home/apt",6,5,250,1,42.354956,-71.059488,24.4590948884244
"987","Downtown/Charlestown",10388869,41915035,"Entire home/apt",11,4.8,85,1,42.364971,-71.054759,24.4590948884244
"988","Downtown/Charlestown",65363,319393,"Private room",4,4.5,210,2,42.363408,-71.051808,24.4590948884244
"989","Downtown/Charlestown",11842312,12243051,"Entire home/apt",11,4.5,193,3,42.351623,-71.066859,24.4590948884244
"990","Downtown/Charlestown",6032072,31307714,"Private room",7,4.5,124,1,42.35233825,-71.064134,24.4590948884244
"991","Downtown/Charlestown",586994,2894162,"Entire home/apt",54,4.5,168,4,42.358926,-71.063109,24.4590948884244
"992","Downtown/Charlestown",766700,3637081,"Entire home/apt",220,4.5,126,1,42.3664538181818,-71.0555241818182,24.4590948884244
"993","Downtown/Charlestown",2515113,724846,"Private room",12,5,150,2,42.366276,-71.055863,24.4590948884244
"994","Downtown/Charlestown",6913668,4190558,"Entire home/apt",24,4.2,145,1,42.359234,-71.071165,24.4590948884244
"995","Downtown/Charlestown",218259,25188,"Entire home/apt",5,4.5,329,3,42.3525316666667,-71.0630673333333,24.4590948884244
"996","Downtown/Charlestown",218984,970426,"Entire home/apt",16,4,180,7,42.358375,-71.069309,24.4590948884244
"997","Downtown/Charlestown",3749523,3842205,"Entire home/apt",97,4.5,464,1,42.371913,-71.06333,24.4590948884244
"998","Downtown/Charlestown",3749503,2814543,"Entire home/apt",6,4.5,170,2,42.351836,-71.05921,24.4590948884244
"999","Downtown/Charlestown",4255538,11279983,"Entire home/apt",7,5,282,2,42.347472375,-71.062412,24.4590948884244
"1000","Downtown/Charlestown",9183638,14007443,"Entire home/apt",3,5,171,1,42.3474174,-71.060732,24.4590948884244
"1001","Downtown/Charlestown",8053104,1916546,"Entire home/apt",6,5,150,1,42.351456,-71.064609,24.4590948884244
"1002","Downtown/Charlestown",1867881,9419684,"Entire home/apt",4,4.5,318,10,42.3651588,-71.0690188,24.4590948884244
"1003","Downtown/Charlestown",10116726,30283594,"Entire home/apt",1,4,239,3,42.352599,-71.061702,24.4590948884244
"1004","Downtown/Charlestown",8054701,39536288,"Entire home/apt",14,4.5,180,1,42.360942,-71.063809,24.4590948884244
"1005","Downtown/Charlestown",7713815,22348222,"Entire home/apt",3,5,137,7,42.35958,-71.063967,24.4590948884244
"1006","Downtown/Charlestown",4489490,20857768,"Entire home/apt",12,4.9,193,4,42.358128,-71.071235,24.4590948884244
"1007","Downtown/Charlestown",5057558,1846434,"Entire home/apt",65,4.5,139,2,42.360748,-71.067104,24.4590948884244
"1008","Downtown/Charlestown",8740158,45836552,"Entire home/apt",8,5,220,1,42.3641025,-71.067776,24.4590948884244
"1009","Downtown/Charlestown",6089865,3637081,"Entire home/apt",97,5,125,1,42.366924,-71.056076,24.4590948884244
"1010","Downtown/Charlestown",13331733,21184200,"Entire home/apt",8,4.8,223,1,42.358695,-71.071463,24.4590948884244
"1011","Downtown/Charlestown",12652527,20621133,"Private room",6,3.5,69,1,42.360789,-71.065657,24.4590948884244
"1012","Downtown/Charlestown",697078,26988,"Entire home/apt",6,4.5,175,6,42.358931,-71.063311,24.4590948884244
"1013","Downtown/Charlestown",1886037,1587128,"Entire home/apt",1,5,230,7,42.360561,-71.071406,24.4590948884244
"1014","Downtown/Charlestown",14994014,22591136,"Entire home/apt",7,5,251,2,42.351686,-71.064185,24.4590948884244
"1015","Downtown/Charlestown",13478348,76954514,"Entire home/apt",9,5,181,2,42.364244,-71.056175,24.4590948884244
"1016","Downtown/Charlestown",15126511,12243051,"Entire home/apt",4,4.5,89,3,42.355447,-71.059997,24.4590948884244
"1017","Downtown/Charlestown",3653207,18477814,"Entire home/apt",47,4.5,227,1,42.3507909090909,-71.0662733636364,24.4590948884244
"1018","Downtown/Charlestown",9235198,47990609,"Private room",18,4.8,132,1,42.360890625,-71.068278125,24.4590948884244
"1019","Downtown/Charlestown",10853409,18272340,"Shared room",1,5,60,1,42.365064,-71.065092,24.4590948884244
"1020","Downtown/Charlestown",891661,4737456,"Entire home/apt",177,4.5,125,2,42.368531,-71.053626,24.4590948884244
"1021","Downtown/Charlestown",6971836,36554652,"Entire home/apt",10,5,248,2,42.3607286666667,-71.0534943333333,24.4590948884244
"1022","Downtown/Charlestown",3890373,19357187,"Entire home/apt",72,5,220,2,42.3583002,-71.0655558,24.4590948884244
"1023","Downtown/Charlestown",15352193,91548283,"Private room",7,4.8,138,2,42.364205,-71.055908,24.4590948884244
"1024","Downtown/Charlestown",11169560,34039422,"Entire home/apt",7,4.6,120,3,42.350297,-71.062311,24.4590948884244
"1025","Downtown/Charlestown",6974436,4460439,"Private room",34,4.5,123,1,42.356886,-71.058979,24.4590948884244
"1026","Downtown/Charlestown",8131638,42238927,"Entire home/apt",2,4.4,128,1,42.35893,-71.063392,24.4590948884244
"1027","Downtown/Charlestown",10928093,29385474,"Entire home/apt",1,4,125,1,42.36568,-71.056661,24.4590948884244
"1028","Downtown/Charlestown",21891,25188,"Entire home/apt",21,4.5,349,3,42.352179,-71.06316,24.4590948884244
"1029","Downtown/Charlestown",4978467,11017004,"Entire home/apt",2,5,200,2,42.360573,-71.065486,24.4590948884244
"1030","Downtown/Charlestown",2706986,501255,"Private room",14,4.5,125,2,42.350154,-71.067931,24.4590948884244
"1031","Downtown/Charlestown",8702852,34403347,"Entire home/apt",1,5,275,1,42.352907,-71.063328,24.4590948884244
"1032","Downtown/Charlestown",971393,5310128,"Entire home/apt",11,5,175,3,42.368094,-71.056716,24.4590948884244
"1033","Downtown/Charlestown",5174821,26766201,"Entire home/apt",47,4.5,150,1,42.380182,-71.068291,24.4590948884244
"1034","Downtown/Charlestown",5181886,8120714,"Private room",12,4.5,109,2,42.360015,-71.066303,24.4590948884244
"1035","Downtown/Charlestown",14857923,21184200,"Entire home/apt",6,5,200,1,42.365929,-71.056603,24.4590948884244
"1036","Downtown/Charlestown",1966195,9419684,"Entire home/apt",21,5,337,3,42.350898,-71.063213,24.4590948884244
"1037","Downtown/Charlestown",2746855,7000428,"Private room",26,4.5,110,3,42.361281,-71.064625,24.4590948884244
"1038","Downtown/Charlestown",14858782,38092410,"Private room",5,3.5,50,1,42.384534,-71.078077,24.4590948884244
"1039","Downtown/Charlestown",7036112,24545104,"Entire home/apt",4,4.8,180,1,42.36313,-71.053159,24.4590948884244
"1040","Downtown/Charlestown",13173102,32859101,"Entire home/apt",10,4.8,169,1,42.360237,-71.069382,24.4590948884244
"1041","Downtown/Charlestown",8170181,26303242,"Entire home/apt",15,4.7,200,2,42.3601048,-71.068351,24.4590948884244
"1042","Downtown/Charlestown",2769450,13822322,"Entire home/apt",3,5,280,3,42.36342,-71.071081,24.4590948884244
"1043","Downtown/Charlestown",3377871,7000428,"Private room",38,4,120,2,42.3611253333333,-71.0647593333333,24.4590948884244
"1044","Downtown/Charlestown",3967611,1680669,"Entire home/apt",4,4.5,212,3,42.36275175,-71.05339075,24.4590948884244
"1045","Downtown/Charlestown",7054912,6223931,"Entire home/apt",2,5,225,1,42.366233,-71.05904,24.4590948884244
"1046","Downtown/Charlestown",2573685,508268,"Entire home/apt",5,5,249,3,42.362962,-71.06369075,24.4590948884244
"1047","Downtown/Charlestown",5869028,30474375,"Entire home/apt",7,4.5,275,1,42.351409,-71.065323,24.4590948884244
"1048","Downtown/Charlestown",9825415,27121083,"Private room",7,4.6,87,1,42.3492978,-71.068102,24.4590948884244
"1049","Downtown/Charlestown",7080514,9046262,"Private room",1,5,130,3,42.365707,-71.057708,24.4590948884244
"1050","Downtown/Charlestown",4587068,23777641,"Entire home/apt",4,5,190,3,42.34987,-71.057115,24.4590948884244
"1051","Downtown/Charlestown",4118162,20857768,"Entire home/apt",22,4.5,256,4,42.356306,-71.06134,24.4590948884244
"1052","Downtown/Charlestown",7728499,22348222,"Entire home/apt",7,4.6,160,6,42.359525,-71.06249,24.4590948884244
"1053","Downtown/Charlestown",9839258,50667432,"Private room",2,5,56,1,42.362194,-71.066058,24.4590948884244
"1054","Downtown/Charlestown",5755910,29859334,"Entire home/apt",3,5,200,4,42.364365,-71.0588066666667,24.4590948884244
"1055","Downtown/Charlestown",13225005,68137928,"Entire home/apt",9,5,235,1,42.351575,-71.064,24.4590948884244
"1056","Downtown/Charlestown",14501620,18202088,"Entire home/apt",6,4.5,259,2,42.376813,-71.053756,24.4590948884244
"1057","Downtown/Charlestown",1375194,6274286,"Entire home/apt",20,4.5,399,7,42.366509,-71.05284,24.4590948884244
"1058","Downtown/Charlestown",11120777,21184200,"Entire home/apt",19,5,200,1,42.359654,-71.07041,24.4590948884244
"1059","Downtown/Charlestown",2167993,317841,"Entire home/apt",51,5,164,1,42.376385,-71.051363,24.4590948884244
"1060","Downtown/Charlestown",7854872,22348222,"Entire home/apt",2,4.5,145,7,42.359345,-71.062917,24.4590948884244
"1061","Downtown/Charlestown",4021522,25188,"Entire home/apt",6,5,346,6,42.35123825,-71.0627295,24.4590948884244
"1062","Downtown/Charlestown",1582176,25188,"Entire home/apt",2,3,214,30,42.354621,-71.061659,24.4590948884244
"1063","Downtown/Charlestown",4303606,21851356,"Private room",40,5,131,2,42.351247,-71.0654,24.4590948884244
"1064","Downtown/Charlestown",9078998,9240628,"Entire home/apt",6,4.9,142,1,42.358673,-71.070075,24.4590948884244
"1065","Downtown/Charlestown",9858828,50745636,"Entire home/apt",12,5,150,2,42.364867,-71.057691,24.4590948884244
"1066","Downtown/Charlestown",7527149,10502779,"Entire home/apt",9,5,683,2,42.3563808571429,-71.0701614285714,24.4590948884244
"1067","Downtown/Charlestown",1596470,480310,"Entire home/apt",13,5,375,1,42.350494,-71.069863,24.4590948884244
"1068","Downtown/Charlestown",4034018,20915681,"Entire home/apt",10,5,290,2,42.365393,-71.055348,24.4590948884244
"1069","Downtown/Charlestown",10211953,52471461,"Entire home/apt",7,5,215,2,42.367131,-71.053974,24.4590948884244
"1070","Downtown/Charlestown",7880150,41538684,"Entire home/apt",6,5,138,1,42.359059,-71.069043,24.4590948884244
"1071","Downtown/Charlestown",8814039,4962900,"Entire home/apt",4,4.4,168,1,42.363792,-71.064009,24.4590948884244
"1072","Downtown/Charlestown",4053612,21021264,"Entire home/apt",28,5,407,1,42.351322,-71.057655,24.4590948884244
"1073","Downtown/Charlestown",10424879,15232579,"Entire home/apt",2,5,134,2,42.349398,-71.061335,24.4590948884244
"1074","Downtown/Charlestown",4453153,14364920,"Entire home/apt",8,4.3,233,1,42.359498,-71.067055,24.4590948884244
"1075","Downtown/Charlestown",2243598,321452,"Entire home/apt",134,4.2,173,2,42.358675,-71.070799,24.4590948884244
"1076","Downtown/Charlestown",14950328,92691757,"Entire home/apt",3,4.5,208,1,42.370156,-71.060703,24.4590948884244
"1077","Downtown/Charlestown",7181950,9410008,"Entire home/apt",53,5,196,2,42.365032,-71.050985,24.4590948884244
"1078","Downtown/Charlestown",15284641,40946436,"Entire home/apt",9,5,315,1,42.348989,-71.066661,24.4590948884244
"1079","Downtown/Charlestown",4461613,22348222,"Private room",3,4.7,150,7,42.3607123333333,-71.0641163333333,24.4590948884244
"1080","Downtown/Charlestown",7914359,20582119,"Entire home/apt",47,4.8,365,1,42.355202,-71.06057,24.4590948884244
"1081","Downtown/Charlestown",613719,970426,"Entire home/apt",12,4.5,180,7,42.358973,-71.067036,24.4590948884244
"1082","Downtown/Charlestown",9425902,5717433,"Entire home/apt",6,5,140,1,42.366524,-71.052132,24.4590948884244
"1083","Downtown/Charlestown",7918592,10849730,"Private room",17,5,118,3,42.359166,-71.067854,24.4590948884244
"1084","Downtown/Charlestown",12432535,5934573,"Entire home/apt",10,4.8,201,2,42.383958,-71.067711,24.4590948884244
"1085","Downtown/Charlestown",7919500,12243051,"Entire home/apt",7,4.9,134,2,42.34697,-71.063618,24.4590948884244
"1086","Downtown/Charlestown",1707523,7000428,"Private room",18,4.5,125,3,42.35965,-71.065247,24.4590948884244
"1087","Downtown/Charlestown",11305291,32859101,"Entire home/apt",5,4.5,134,1,42.362664,-71.068339,24.4590948884244
"1088","Downtown/Charlestown",4489588,12776560,"Entire home/apt",16,5,249,1,42.355223,-71.057704,24.4590948884244
"1089","Downtown/Charlestown",7920759,41766550,"Entire home/apt",3,5,300,2,42.358346,-71.066928,24.4590948884244
"1090","Downtown/Charlestown",10295349,16938558,"Private room",2,3.6,72,1,42.357959,-71.058083,24.4590948884244
"1091","Downtown/Charlestown",12149816,65235758,"Entire home/apt",4,5,210,2,42.352639,-71.06347,24.4590948884244
"1092","Downtown/Charlestown",13709092,65646888,"Entire home/apt",5,4.7,115,1,42.365298,-71.054675,24.4590948884244
"1093","Downtown/Charlestown",14983707,10716338,"Entire home/apt",16,4.5,290,2,42.357806,-71.070528,24.4590948884244
"1094","Downtown/Charlestown",7240775,25188,"Entire home/apt",1,5,329,4,42.364277,-71.0593,24.4590948884244
"1095","Downtown/Charlestown",12493396,29568033,"Entire home/apt",3,4.5,299,2,42.3587745,-71.069519,24.4590948884244
"1096","Downtown/Charlestown",14180420,85898137,"Private room",3,5,125,1,42.354378,-71.065416,24.4590948884244
"1097","Downtown/Charlestown",5612512,20857768,"Entire home/apt",10,5,210,4,42.359851,-71.069345,24.4590948884244
"1098","Downtown/Charlestown",1758953,9247845,"Entire home/apt",79,4.5,200,1,42.367359,-71.055654,24.4590948884244
"1099","Downtown/Charlestown",13723404,12243051,"Entire home/apt",9,4.3,156,3,42.355248,-71.057729,24.4590948884244
"1100","Downtown/Charlestown",14200338,21184200,"Entire home/apt",9,4.8,290,1,42.359973,-71.067986,24.4590948884244
"1101","Downtown/Charlestown",4150640,20857768,"Entire home/apt",12,5,225,4,42.367395,-71.052401,24.4590948884244
"1102","Downtown/Charlestown",4518710,10478250,"Entire home/apt",33,4.5,163,1,42.349251,-71.068991,24.4590948884244
"1103","Downtown/Charlestown",1780575,7000428,"Private room",12,4.5,125,3,42.360651,-71.065482,24.4590948884244
"1104","Downtown/Charlestown",9239227,30994797,"Entire home/apt",4,4.8,206,1,42.359474,-71.070147,24.4590948884244
"1105","Downtown/Charlestown",3050565,7000428,"Private room",23,4.5,100,3,42.360564,-71.065314,24.4590948884244
